StudentID,OffClass,Grade,Course,Section,Teacher1,Teacher2,Period,Room
STUDENT2401,1S1,9,SCF43QG,2,MUSICH,SANDHU,5,346
STUDENT2401,1S1,9,ZLUN,9,ZZ STAFF,,9,CAFÉ
STUDENT2401,1S1,9,ZQACSIGS,1,COLLAZO,,13,150
STUDENT2401,1S1,9,ZQCTEERT,1,,,14,
STUDENT2401,1S1,9,ZQGJUN25,1,,,14,
STUDENT2402,3Z9,11,ALF43QQD,1,VIZOSO,,3,B7
STUDENT2402,3Z9,11,ANF43UQX,1,VIZOSO DBL,,4,B7
STUDENT2402,3Z9,11,AWF87U,1,ASSEL,,6,222
STUDENT2402,3Z9,11,EEFGFUQC,1,SARAFOGLOU,,2,250
STUDENT2402,3Z9,11,MGF43QGF,6,WONG,WADHWA,5,207
STUDENT2402,3Z9,11,PPF43Q5C,11,CASORIA,,8,GYM3
STUDENT2402,3Z9,11,SDF43QQE,5,GAPPELBERG,,9,336
STUDENT2402,3Z9,11,ZLUN,7,ZZ STAFF,,7,CAFÉ
STUDENT2402,3Z9,11,ZQACSIGS,1,COLLAZO,,13,150
STUDENT2402,3Z9,11,ZQCTEDA,1,,,14,
STUDENT2402,3Z9,11,ZQGJUN23,1,,,14,
STUDENT2403,2Z0,10,EEFG7QH,2,RIVERA,,8,347
STUDENT2403,2Z0,10,FSFC7,2,CAMAS,,3,333
STUDENT2403,2Z0,10,HQFC3TH,3,MARK,,9,315
STUDENT2403,2Z0,10,HUF43X,1,KNELLER,,2,225
STUDENT2403,2Z0,10,MGF43,3,AMINOV,,4,105
STUDENT2403,2Z0,10,PPF43Q2C,16,CORRADO,,7,GYM3
STUDENT2403,2Z0,10,SPF43,7,MA,,5,247
STUDENT2403,2Z0,10,UAF43Q3,4,BRIANKA,,7,B27
STUDENT2403,2Z0,10,ZLUN,6,ZZ STAFF,,6,CAFÉ
STUDENT2403,2Z0,10,ZQACSIGS,1,COLLAZO,,13,150
STUDENT2403,2Z0,10,ZQCTEHHR,1,,,14,
STUDENT2403,2Z0,10,ZQGJUN24,1,,,14,
STUDENT2404,3V9,11,EEFGBX,1,WEISSMANN,,2,249
STUDENT2404,3V9,11,FKFCBU,1,SONG,,4,331
STUDENT2404,3V9,11,HFF43UQX,6,MCNAMARA,,9,226
STUDENT2404,3V9,11,MPF43UQJ,8,HARITOS,,8,203
STUDENT2404,3V9,11,PPF43Q5C,7,LEVITT,,6,GYM3
STUDENT2404,3V9,11,SDF83UVT,2,YARDEN,,7,332
STUDENT2404,3V9,11,SPF43,3,GANDJIAN,,3,123
STUDENT2404,3V9,11,ZLUN,5,ZZ STAFF,,5,CAFÉ
STUDENT2404,3V9,11,ZQACSIGS,1,COLLAZO,,13,150
STUDENT2404,3V9,11,ZQCTEERT,1,,,14,
STUDENT2404,3V9,11,ZQGJUN23,1,,,14,
STUDENT2405,2Z0,10,EEFGFQGE,40,MATEO,JO,3,124
STUDENT2405,2Z0,10,FSFC7,11,TORO,,7,331
STUDENT2405,2Z0,10,GQF11QU2,2,,,2,LIB
STUDENT2405,2Z0,10,HGF87QF,43,YAZDANFAR,,8,219
STUDENT2405,2Z0,10,MGF43QFF,41,CHEN,,10,326
STUDENT2405,2Z0,10,PPF43Q5C,10,CASORIA,,6,GYM3
STUDENT2405,2Z0,10,SDF43QQE,2,COHEN I,,4,336
STUDENT2405,2Z0,10,SHFC5TM,4,ABDELFATTAH,,9,248
STUDENT2405,2Z0,10,UAF43Q3,1,BRIANKA,,2,B27
STUDENT2405,2Z0,10,ZLUN,5,ZZ STAFF,,5,CAFÉ
STUDENT2405,2Z0,10,ZQACSIGS,1,COLLAZO,,13,150
STUDENT2405,2Z0,10,ZQCTESMM,1,,,14,
STUDENT2405,2Z0,10,ZQELLCUR,1,,,13,****
STUDENT2405,2Z0,10,ZQGJUN24,1,,,14,
STUDENT2406,1S1,9,EEFG3QG,7,BOCCUZZA J,DELSIGNORE,9,350
STUDENT2406,1S1,9,FSFC7,4,SAEZ,,4,215
STUDENT2406,1S1,9,HGF85QGD,1,SKODT NIELSEN,STEELE,2,226
STUDENT2406,1S1,9,HGF86QGD,1,SKODT NIELSEN DBL,,3,226
STUDENT2406,1S1,9,MRF43,7,ENG,,5,208
STUDENT2406,1S1,9,PHF43Q2,7,COGLIATI,,7,122
STUDENT2406,1S1,9,PPF43Q3C,16,CORRADO,,7,GYM3
STUDENT2406,1S1,9,SCF43,15,GANDJIAN,,10,238
STUDENT2406,1S1,9,SHF81,2,GLICKMAN,,6,231
STUDENT2406,1S1,9,ZLUN,8,ZZ STAFF,,8,CAFÉ
STUDENT2406,1S1,9,ZQACSIGS,1,COLLAZO,,13,150
STUDENT2406,1S1,9,ZQCTESMM,1,,,14,
STUDENT2406,1S1,9,ZQGJUN25,1,,,14,
STUDENT2407,1S1,9,EEFG3QG,8,KOUMOULIS,VISINTAINER,10,330
STUDENT2407,1S1,9,FSFC7,11,TORO,,7,331
STUDENT2407,1S1,9,HGF85QGD,7,TRIANTAFILLOU,RIAZ,8,113
STUDENT2407,1S1,9,HGF86QGD,7,TRIANTAFILLOU DBL,,9,113
STUDENT2407,1S1,9,MEF43QG,3,SCHWARTZ S,PARLATORE,6,323
STUDENT2407,1S1,9,MKF43,1,JOSEPH,,2,106
STUDENT2407,1S1,9,PHF43Q3,4,VLANTIS,,3,149
STUDENT2407,1S1,9,PPF43Q2C,6,BOCCUZZA M,,3,GYM3
STUDENT2407,1S1,9,SLF43,4,GAPPELBERG,,5,336
STUDENT2407,1S1,9,ZLUNAUD,4,ZZ STAFF,,4,AUD
STUDENT2407,1S1,9,ZQACSIGS,1,COLLAZO,,13,150
STUDENT2407,1S1,9,ZQCTECWD,1,,,14,
STUDENT2407,1S1,9,ZQGJUN25,1,,,14,
STUDENT2408,4D8,12,EEFGFUGF,1,BELINFANTI,DELOUGHY,4,125
STUDENT2408,4D8,12,GMF11Q9,1,,,9,
STUDENT2408,4D8,12,GQF11QU,2,,,2,LIB
STUDENT2408,4D8,12,PGF43Q2C,4,BISHOP,,7,GYM1
STUDENT2408,4D8,12,PPF43Q3C,19,MCDERMOTT GREENE,,7,GYM2
STUDENT2408,4D8,12,SHF21UQH,1,SEIDMAN,,3,327
STUDENT2408,4D8,12,SHF21UQM,1,SCHARF,,5,248
STUDENT2408,4D8,12,SHF85,2,BOCCUZZA M,,8,149
STUDENT2408,4D8,12,ZLUN,6,ZZ STAFF,,6,CAFÉ
STUDENT2408,4D8,12,ZQACSC,1,COLLAZO,,13,150
STUDENT2408,4D8,12,ZQCTESMM,1,,,14,
STUDENT2408,4D8,12,ZQGJUN22,1,,,14,
STUDENT2409,2D0,10,EEFG7QG,4,PAREDES,MAURIELLO,6,249
STUDENT2409,2D0,10,HFF43,2,HERMAN,,8,221
STUDENT2409,2D0,10,MGF43QGF,2,KOHLER,LOPEZ,2,104
STUDENT2409,2D0,10,MKF43QQC,1,JOSEPH,,3,108
STUDENT2409,2D0,10,MKFC3TC,3,JOSEPH,,5,108
STUDENT2409,2D0,10,PPF43Q3C,17,DYCKMAN,,7,GYM3
STUDENT2409,2D0,10,SDF43QGE,3,WILLIAMS,MILLE,4,341
STUDENT2409,2D0,10,UAF43Q2,4,BRIANKA,,7,B27
STUDENT2409,2D0,10,ZLUN,9,ZZ STAFF,,9,CAFÉ
STUDENT2409,2D0,10,ZQACSC,1,COLLAZO,,13,150
STUDENT2409,2D0,10,ZQCTECWD,1,,,14,
STUDENT2409,2D0,10,ZQGJUN24,1,,,14,
STUDENT2410,1S1,9,EEFG3QG,6,BOCCUZZA J,DELSIGNORE,8,350
STUDENT2410,1S1,9,FFFC3QC7,1,MAHARAJH,,10,334A
STUDENT2410,1S1,9,HGF85QGD,3,TRIANTAFILLOU,RIAZ,4,113
STUDENT2410,1S1,9,HGF86QGD,3,TRIANTAFILLOU DBL,,5,113
STUDENT2410,1S1,9,MKF43,5,MARGOLIN,,9,106
STUDENT2410,1S1,9,MRF43,1,RICCARDO,,2,321
STUDENT2410,1S1,9,PHF43Q3,7,COGLIATI,,7,122
STUDENT2410,1S1,9,PPF43Q2C,19,MCDERMOTT GREENE,,7,GYM2
STUDENT2410,1S1,9,SLF43,3,GLICKMAN,,3,208
STUDENT2410,1S1,9,ZLUN,6,ZZ STAFF,,6,CAFÉ
STUDENT2410,1S1,9,ZQACSIGS,1,COLLAZO,,13,150
STUDENT2410,1S1,9,ZQCTECWD,1,,,14,
STUDENT2410,1S1,9,ZQGJUN25,1,,,14,
STUDENT2411,WG1,9,AWF83,3,VIZOSO,,7,B7
STUDENT2411,WG1,9,EEFG3QW,2,DELSIGNORE,,5,124
STUDENT2411,WG1,9,FJFC3,1,SAKAI,,2,122
STUDENT2411,WG1,9,HGF85QWD,3,LISS,,8,329B
STUDENT2411,WG1,9,HGF86QWD,3,LISS DBL,,9,329B
STUDENT2411,WG1,9,MEF43QW,1,PARLATORE,,4,348
STUDENT2411,WG1,9,PHF43Q3,11,DEMELO,,10,327
STUDENT2411,WG1,9,PPF43Q2C,23,SCHARF,,10,GYM3
STUDENT2411,WG1,9,SLF43QW,1,RODGERS,,3,341
STUDENT2411,WG1,9,ZLUN,6,ZZ STAFF,,6,CAFÉ
STUDENT2411,WG1,9,ZQACSIGS,1,COLLAZO,,13,150
STUDENT2411,WG1,9,ZQCTEDA,1,,,14,
STUDENT2411,WG1,9,ZQGJUN25,1,,,14,
STUDENT2412,WP0,10,AUFC3TA,4,VIZOSO,,10,204
STUDENT2412,WP0,10,BCF43T,42,LIGUORI,,9,B28
STUDENT2412,WP0,10,EEFGBQW,1,MICHELLI,,8,250
STUDENT2412,WP0,10,HFF43QW,2,DAVIS,,6,115
STUDENT2412,WP0,10,HUF43QW,1,LISS,,7,329B
STUDENT2412,WP0,10,MRF43QWF,1,CROWLEY,,3,205
STUDENT2412,WP0,10,PPF43Q2C,21,MCDERMOTT GREENE,,9,GYM2
STUDENT2412,WP0,10,SCF83QWF,2,GAMBOA,,5,324
STUDENT2412,WP0,10,ZLUN,4,ZZ STAFF,,4,CAFÉ
STUDENT2412,WP0,10,ZQACSIGS,1,COLLAZO,,13,150
STUDENT2412,WP0,10,ZQCTEDA,1,,,14,
STUDENT2412,WP0,10,ZQGJUN24,1,,,14,
STUDENT2413,1G1,9,EEFG3,7,ORMAECHEA,,5,246
STUDENT2413,1G1,9,FKFC3,2,SONG,,7,214
STUDENT2413,1G1,9,HGF85QQD,3,KNELLER,,3,225
STUDENT2413,1G1,9,HGF86QQD,3,KNELLER DBL,,4,225
STUDENT2413,1G1,9,MRF43,14,ROFFLER,,10,321
STUDENT2413,1G1,9,PHF43Q3,1,KASSIMIS,,2,111
STUDENT2413,1G1,9,PPF43Q2C,1,BISHOP,,2,GYM2
STUDENT2413,1G1,9,SLF43,7,WILLIAMS,,9,341
STUDENT2413,1G1,9,UEFG3,2,WANG,,6,B28
STUDENT2413,1G1,9,ZLUN,8,ZZ STAFF,,8,CAFÉ
STUDENT2413,1G1,9,ZQACSIGS,1,COLLAZO,,13,150
STUDENT2413,1G1,9,ZQCTEMPP,1,,,14,
STUDENT2413,1G1,9,ZQGJUN25,1,,,14,
STUDENT2414,3V9,11,EEFGB,3,SERPE,,9,126
STUDENT2414,3V9,11,EEFGFUQV,2,FODERA,HERMEL,6,335
STUDENT2414,3V9,11,MGF43,11,CROWLEY,,10,211
STUDENT2414,3V9,11,PGF43Q2C,3,CORRADO,,5,GYM1
STUDENT2414,3V9,11,PPF43Q3C,14,LEVITT,,5,GYM3
STUDENT2414,3V9,11,SDF43QGE,3,WILLIAMS,MILLE,4,341
STUDENT2414,3V9,11,UEFG7U,1,WANG,,3,B28
STUDENT2414,3V9,11,ULFC7UPT,3,COHEN A,,8,B30
STUDENT2414,3V9,11,ZLUN,7,ZZ STAFF,,7,CAFÉ
STUDENT2414,3V9,11,ZQACSIGS,1,COLLAZO,,13,150
STUDENT2414,3V9,11,ZQCTEMPP,1,,,14,
STUDENT2414,3V9,11,ZQGJUN23,1,,,14,
STUDENT2415,P20,10,EEFG7QT,1,MAURIELLO,PAREDES,2,349
STUDENT2415,P20,10,FSFC7,13,CAMAS,,8,333
STUDENT2415,P20,10,HUF43QT,5,FLYNN,BARRETTA,9,314
STUDENT2415,P20,10,MRF43QTF,2,ORTIZO,HARITOS,4,107
STUDENT2415,P20,10,PPF43Q3C,19,MCDERMOTT GREENE,,7,GYM2
STUDENT2415,P20,10,SCF83QTF,2,MILLE,HAN,5,139
STUDENT2415,P20,10,SHFC5TM,1,SCHARF,,3,122
STUDENT2415,P20,10,UAF43Q2,4,BRIANKA,,7,B27
STUDENT2415,P20,10,ZLUN,6,ZZ STAFF,,6,CAFÉ
STUDENT2415,P20,10,ZQACSIGS,1,COLLAZO,,13,150
STUDENT2415,P20,10,ZQCTESMM,1,,,14,
STUDENT2415,P20,10,ZQGJUN24,1,,,14,
STUDENT2416,2Z0,10,AUFC3TA,3,DEJEAN,,9,204
STUDENT2416,2Z0,10,BCF43T,37,LIGUORI,,5,B28
STUDENT2416,2Z0,10,EEFG7,4,STABILE,,6,349
STUDENT2416,2Z0,10,FSFCBU,9,TSAI C,,8,215
STUDENT2416,2Z0,10,HUF43QG,6,TSOLKA,BLINN,10,111
STUDENT2416,2Z0,10,MGF43QGF,5,KOHLER,LOPEZ,4,231
STUDENT2416,2Z0,10,PPF43Q3C,12,BOCCUZZA M,,5,GYM3
STUDENT2416,2Z0,10,SBF21U,1,LABARDY,,3,227
STUDENT2416,2Z0,10,ZLUN,7,ZZ STAFF,,7,CAFÉ
STUDENT2416,2Z0,10,ZQACSIGS,1,COLLAZO,,13,150
STUDENT2416,2Z0,10,ZQCTEDA,1,,,14,
STUDENT2416,2Z0,10,ZQGJUN24,1,,,14,
STUDENT2417,2V0,10,AUFC3TA,1,SMITH,,2,232
STUDENT2417,2V0,10,EEFGB,2,WALDMAN,,3,346
STUDENT2417,2V0,10,FSFCBU,7,TSAI C,,7,215
STUDENT2417,2V0,10,HFF43UQX,3,MCNAMARA,,6,219
STUDENT2417,2V0,10,MGF43,9,BANU,,9,203
STUDENT2417,2V0,10,PPF43Q5C,1,COGLIATI,,4,GYM3
STUDENT2417,2V0,10,SPF43,7,MA,,5,247
STUDENT2417,2V0,10,ZLUN,8,ZZ STAFF,,8,CAFÉ
STUDENT2417,2V0,10,ZQACSIGS,1,COLLAZO,,13,150
STUDENT2417,2V0,10,ZQCTEDA,1,,,14,
STUDENT2417,2V0,10,ZQGJUN24,1,,,14,
STUDENT2418,4P8,12,FSF43UQX,2,SAEZ,,5,215
STUDENT2418,4P8,12,GMF11QQI,9,HAROUTUNIAN,,9,351
STUDENT2418,4P8,12,MPF43UQS,2,PESHTANI,,4,205
STUDENT2418,4P8,12,PGF43Q3C,2,BISHOP,,3,GYM1
STUDENT2418,4P8,12,PPF43Q2C,6,BOCCUZZA M,,3,GYM3
STUDENT2418,4P8,12,SHF21U2C,1,NANDKUMAR,,2,125
STUDENT2418,4P8,12,SRF21U3,1,MARCHESE,,2,125
STUDENT2418,4P8,12,ULF41QQD,3,COHEN A,,6,B39
STUDENT2418,4P8,12,ULF42QQD,3,COHEN A DBL,,7,B39
STUDENT2418,4P8,12,ZLUN,8,ZZ STAFF,,8,CAFÉ
STUDENT2418,4P8,12,ZQACSIGS,1,COLLAZO,,13,150
STUDENT2418,4P8,12,ZQCTEMPP,1,,,14,
STUDENT2418,4P8,12,ZQGJUN22,1,,,14,
STUDENT2419,2Z0,10,BCF43T,51,GUNDERSEN,,9,B39
STUDENT2419,2Z0,10,EEFGB,1,TESSENHOLTZ,,2,348
STUDENT2419,2Z0,10,FSFCBU,7,TSAI C,,7,215
STUDENT2419,2Z0,10,HFF43UQX,1,MCNAMARA,,4,219
STUDENT2419,2Z0,10,MGF43,5,LOPEZ,,5,107
STUDENT2419,2Z0,10,PPF43Q3C,20,BOCCUZZA M,,9,GYM3
STUDENT2419,2Z0,10,SPF43,3,GANDJIAN,,3,123
STUDENT2419,2Z0,10,ULFC3TP,3,GUNDERSEN,,8,B39
STUDENT2419,2Z0,10,ZLUN,6,ZZ STAFF,,6,CAFÉ
STUDENT2419,2Z0,10,ZQACSIGS,1,COLLAZO,,13,150
STUDENT2419,2Z0,10,ZQCTEMPP,1,,,14,
STUDENT2419,2Z0,10,ZQGJUN24,1,,,14,
STUDENT2420,3V9,11,EEFGBQH,3,STABILE,,7,349
STUDENT2420,3V9,11,EEFGFUQV,1,FODERA,HERMEL,3,335
STUDENT2420,3V9,11,FSFCBU,1,TSAI C,,2,215
STUDENT2420,3V9,11,GQF11QU,8,,,8,LIB
STUDENT2420,3V9,11,MPF43UQJ,5,STANISCI,,6,208
STUDENT2420,3V9,11,PPF43Q2C,13,COGLIATI,,5,GYM3
STUDENT2420,3V9,11,PPF43Q3C,13,COGLIATI,,5,GYM3
STUDENT2420,3V9,11,SDF83UVT,1,YARDEN,,4,332
STUDENT2420,3V9,11,ZLUN,9,ZZ STAFF,,9,CAFÉ
STUDENT2420,3V9,11,ZQACSIGS,1,COLLAZO,,13,150
STUDENT2420,3V9,11,ZQCTEERT,1,,,14,
STUDENT2420,3V9,11,ZQGJUN22,1,,,14,
STUDENT2421,3V9,11,EEFGFUQV,1,FODERA,HERMEL,3,335
STUDENT2421,3V9,11,FSFCBU,1,TSAI C,,2,215
STUDENT2421,3V9,11,HFF43UQX,2,EDELE,,4,228
STUDENT2421,3V9,11,MGF43,8,AMINOV,,8,105
STUDENT2421,3V9,11,PPF43Q3C,21,MCDERMOTT GREENE,,9,GYM2
STUDENT2421,3V9,11,SHFC9TM,1,DEMELO,,5,327
STUDENT2421,3V9,11,SPF43QG,3,NORWICH,RODGERS,7,229
STUDENT2421,3V9,11,UAF87Q2,6,BRIANKA,,9,B27
STUDENT2421,3V9,11,ZLUN,6,ZZ STAFF,,6,CAFÉ
STUDENT2421,3V9,11,ZQACSIGS,1,COLLAZO,,13,150
STUDENT2421,3V9,11,ZQCTESMM,1,,,14,
STUDENT2421,3V9,11,ZQGJUN23,1,,,14,
STUDENT2422,1G8,9,ZQACSC,1,COLLAZO,,13,150
STUDENT2422,1G8,9,ZQCONF,1,MORRISON ZQ,,3,128
STUDENT2422,1G8,9,ZQCTESMM,1,,,14,
STUDENT2422,1G8,9,ZQGJUN22,1,,,14,
STUDENT2423,1Z0,9,EEFG7QG,4,PAREDES,MAURIELLO,6,249
STUDENT2423,1Z0,9,HGF85QQD,3,KNELLER,,3,225
STUDENT2423,1Z0,9,HGF86QQD,3,KNELLER DBL,,4,225
STUDENT2423,1Z0,9,MEF43,6,COLUCCI,,9,324
STUDENT2423,1Z0,9,MKFC3TC,1,CASTRO R,,2,322
STUDENT2423,1Z0,9,PGF43Q5C,1,COGLIATI,,8,GYM1
STUDENT2423,1Z0,9,SCF83QGF,3,HAN,MILLE,7,139
STUDENT2423,1Z0,9,UAF43Q2,7,LIGUORI,,10,B28
STUDENT2423,1Z0,9,UAF43Q3,7,LIGUORI,,10,B28
STUDENT2423,1Z0,9,ZLUNAUD,5,ZZ STAFF,,5,AUD
STUDENT2423,1Z0,9,ZQACSC,1,COLLAZO,,13,150
STUDENT2423,1Z0,9,ZQCTECWD,1,,,14,
STUDENT2423,1Z0,9,ZQGJUN24,1,,,14,
STUDENT2424,2Z0,10,AUFC3TA,3,DEJEAN,,9,204
STUDENT2424,2Z0,10,BCF43T,29,ORTIZO,,7,108
STUDENT2424,2Z0,10,EEFGFQGE,42,MATEO,JO,6,124
STUDENT2424,2Z0,10,FSFCBU,8,TAVAREZ,,8,225
STUDENT2424,2Z0,10,HGF87QF,42,YAZDANFAR,,4,221
STUDENT2424,2Z0,10,MRF87QFF,40,CHEN,,3,326
STUDENT2424,2Z0,10,PPF43Q2C,19,MCDERMOTT GREENE,,7,GYM2
STUDENT2424,2Z0,10,SCF87QFF,41,HUDSON,,10,138
STUDENT2424,2Z0,10,ZLUN,5,ZZ STAFF,,5,CAFÉ
STUDENT2424,2Z0,10,ZQACSC,1,COLLAZO,,13,150
STUDENT2424,2Z0,10,ZQCTEDA,1,,,14,
STUDENT2424,2Z0,10,ZQELLCUR,1,,,13,****
STUDENT2424,2Z0,10,ZQGJUN24,1,,,14,
STUDENT2425,1S1,9,EEFG3,4,BELINFANTI,,3,125
STUDENT2425,1S1,9,FFFC3,5,MAHARAJH,,7,334A
STUDENT2425,1S1,9,HGF85QQD,6,FISHMAN,,5,223
STUDENT2425,1S1,9,HGF86QQD,6,FISHMAN DBL,,6,223
STUDENT2425,1S1,9,MEF43,5,BUKALOV,,8,325
STUDENT2425,1S1,9,PHF43Q2,11,DEMELO,,10,327
STUDENT2425,1S1,9,PPF43Q3C,22,BOCCUZZA M,,10,GYM2
STUDENT2425,1S1,9,SHFC1TM,3,DEMELO,,9,327
STUDENT2425,1S1,9,SLF43,1,KUBLALL,,2,231
STUDENT2425,1S1,9,ZLUNAUD,4,ZZ STAFF,,4,AUD
STUDENT2425,1S1,9,ZQACSC,1,COLLAZO,,13,150
STUDENT2425,1S1,9,ZQCTESMM,1,,,14,
STUDENT2425,1S1,9,ZQGJUN25,1,,,14,
STUDENT2426,1S1,9,AWF83,5,ASSEL,,10,222
STUDENT2426,1S1,9,EEFG3,6,FODERA,,4,335
STUDENT2426,1S1,9,FSFC7,1,TORO,,2,213
STUDENT2426,1S1,9,HGF85QQD,9,LIN C,,6,314
STUDENT2426,1S1,9,HGF86QQD,9,LIN C DBL,,7,314
STUDENT2426,1S1,9,MEF43QG,5,SCHWARTZ S,PARLATORE,8,103
STUDENT2426,1S1,9,PHF43Q2,3,LEVITT,,3,113
STUDENT2426,1S1,9,PPF43Q3C,9,KASSIMIS,,3,GYM2
STUDENT2426,1S1,9,SLF43,7,WILLIAMS,,9,341
STUDENT2426,1S1,9,ZLUN,5,ZZ STAFF,,5,CAFÉ
STUDENT2426,1S1,9,ZQACSIGS,1,COLLAZO,,13,150
STUDENT2426,1S1,9,ZQCTEDA,1,,,14,
STUDENT2426,1S1,9,ZQGJUN25,1,,,14,
STUDENT2427,3V8,11,GMF11Q9,1,,,9,
STUDENT2427,3V8,11,MKF43QQF,3,ARCHETTI,HERMEL,8,106
STUDENT2427,3V8,11,PGF43Q5B,1,CORRADO,,6,GYM1
STUDENT2427,3V8,11,SCF43,3,BORLONGAN,,3,141
STUDENT2427,3V8,11,ULF41QQD,2,GUNDERSEN,,4,B39
STUDENT2427,3V8,11,ULF42QQD,2,GUNDERSEN DBL,,5,B39
STUDENT2427,3V8,11,ZLUN,7,ZZ STAFF,,7,CAFÉ
STUDENT2427,3V8,11,ZQACSC,1,COLLAZO,,13,150
STUDENT2427,3V8,11,ZQCTEMPP,1,,,14,
STUDENT2427,3V8,11,ZQGJUN22,1,,,14,
STUDENT2428,3V9,11,BCF43T,22,DELOUGHY,,2,211
STUDENT2428,3V9,11,EEFGBX,4,VALENTE,,6,348
STUDENT2428,3V9,11,FFFCBU,1,LAWRENCE,,8,334A
STUDENT2428,3V9,11,HFF43UQX,2,EDELE,,4,228
STUDENT2428,3V9,11,MKFC7UCT,1,PORCHETTA,,3,106
STUDENT2428,3V9,11,MPF43UQJ,6,BUKALOV,,7,325
STUDENT2428,3V9,11,PPF43Q2C,3,CORRADO,,2,GYM3
STUDENT2428,3V9,11,SPF43,11,GANDJIAN,,9,238
STUDENT2428,3V9,11,ZLUNAUD,5,ZZ STAFF,,5,AUD
STUDENT2428,3V9,11,ZQACSIGS,1,COLLAZO,,13,150
STUDENT2428,3V9,11,ZQCTECWD,1,,,14,
STUDENT2428,3V9,11,ZQGJUN23,1,,,14,
STUDENT2429,4P8,12,GMF11Q9,1,,,9,
STUDENT2429,4P8,12,GQF11QU,6,,,6,LIB
STUDENT2429,4P8,12,HTF43UQX,1,KARPOWICH,,4,114
STUDENT2429,4P8,12,MKF43QQC,1,JOSEPH,,3,108
STUDENT2429,4P8,12,MKFCBTC,3,CASTRO R,,7,322
STUDENT2429,4P8,12,MPF43UQS,3,PESHTANI,,5,205
STUDENT2429,4P8,12,PGF43Q3C,1,LEVITT,,2,GYM1
STUDENT2429,4P8,12,PPF43Q2C,3,CORRADO,,2,GYM3
STUDENT2429,4P8,12,ZLUN,8,ZZ STAFF,,8,CAFÉ
STUDENT2429,4P8,12,ZQACSIGS,1,COLLAZO,,13,150
STUDENT2429,4P8,12,ZQCTECWD,1,,,14,
STUDENT2429,4P8,12,ZQGJUN22,1,,,14,
STUDENT2430,1S1,9,BCF43T,34,ROFFLER,,3,321
STUDENT2430,1S1,9,EEFG3,14,BELINFANTI,,10,349
STUDENT2430,1S1,9,FSFC7,14,TORO,,9,331
STUDENT2430,1S1,9,HGF85QQD,5,FLYNN,,4,314
STUDENT2430,1S1,9,HGF86QQD,5,FLYNN DBL,,5,314
STUDENT2430,1S1,9,MRF43,12,ROFFLER,,8,211
STUDENT2430,1S1,9,PPF43Q3C,8,DYCKMAN,,3,GYM3
STUDENT2430,1S1,9,SCF43QG,3,SULTANA,GAMBOA,7,323
STUDENT2430,1S1,9,UEFG3,1,WANG,,2,B28
STUDENT2430,1S1,9,ZLUNAUD,6,ZZ STAFF,,6,AUD
STUDENT2430,1S1,9,ZQACSIGS,1,COLLAZO,,13,150
STUDENT2430,1S1,9,ZQCTEMPP,1,,,14,
STUDENT2430,1S1,9,ZQGJUN25,1,,,14,
STUDENT2431,WP8,9,EEFGBQW,1,MICHELLI,,8,250
STUDENT2431,WP8,9,GMF11Q10,1,,,10,
STUDENT2431,WP8,9,PGF43Q2C,3,CORRADO,,5,GYM1
STUDENT2431,WP8,9,PPF43Q3C,14,LEVITT,,5,GYM3
STUDENT2431,WP8,9,PPF43Q5C,4,DYCKMAN,,4,GYM3
STUDENT2431,WP8,9,UEFG7U,1,WANG,,3,B28
STUDENT2431,WP8,9,ULF41QQD,3,COHEN A,,6,B39
STUDENT2431,WP8,9,ULF42QQD,3,COHEN A DBL,,7,B39
STUDENT2431,WP8,9,ULFCBUPT,99,TIZOL MP,,11,****
STUDENT2431,WP8,9,ULFCCUPT,99,TIZOL MP,,11,****
STUDENT2431,WP8,9,ZLUN,9,ZZ STAFF,,9,CAFÉ
STUDENT2431,WP8,9,ZQACSAMU,1,COLLAZO,,13,150
STUDENT2431,WP8,9,ZQCTEMPP,1,,,14,
STUDENT2431,WP8,9,ZQGJUN22,1,,,14,
STUDENT2432,1Z1,9,AWF83,1,ASSEL,,3,222
STUDENT2432,1Z1,9,EEFG3,14,BELINFANTI,,10,349
STUDENT2432,1Z1,9,FSFC3,2,MAHARAJH,,4,334A
STUDENT2432,1Z1,9,HGF85QQD,6,FISHMAN,,5,223
STUDENT2432,1Z1,9,HGF86QQD,6,FISHMAN DBL,,6,223
STUDENT2432,1Z1,9,MEF43QG,4,COLUCCI,CROWLEY,7,324
STUDENT2432,1Z1,9,PHF43Q3,2,VLANTIS,,2,149
STUDENT2432,1Z1,9,PPF43Q2C,3,CORRADO,,2,GYM3
STUDENT2432,1Z1,9,SLF43QG,5,BAN,ANDERSON CAMPBELL,9,334B
STUDENT2432,1Z1,9,ZLUN,8,ZZ STAFF,,8,CAFÉ
STUDENT2432,1Z1,9,ZQACSIGS,1,COLLAZO,,13,150
STUDENT2432,1Z1,9,ZQCTEDA,1,,,14,
STUDENT2432,1Z1,9,ZQGJUN25,1,,,14,
STUDENT2433,1Z9,9,EEFGFUGJ,2,SHEIN,VISINTAINER,4,B6
STUDENT2433,1Z9,9,EEFGFUQC,3,MICHELLI,,6,250
STUDENT2433,1Z9,9,FSFCBU,2,TAVAREZ,,3,214
STUDENT2433,1Z9,9,MGF43,1,PESHTANI,,2,205
STUDENT2433,1Z9,9,PHF43Q2,5,VLANTIS,,5,149
